143.5,0.61624,-1.4025
144.5,0.65069,-1.4809
145.5,0.63632,-1.4699
146.5,0.63686,-1.5988
147.5,0.63896,-1.6947
148.5,0.60412,-1.6081
149.5,0.5701,-1.653
150.5,0.64533,-1.597
151.5,0.71158,-1.582
152.5,0.62477,-1.4764
153.5,0.58216,-1.3409
154.5,0.63241,-1.2292
155.5,0.64198,-1.2358
156.5,0.4822,-1.3571
157.5,0.37152,-1.3654
158.5,0.32205,-1.4631
159.5,0.30039,-1.5393
160.5,0.32061,-1.5436
161.5,0.38309,-1.5589
162.5,0.42941,-1.4129
163.5,0.57862,-1.4817
164.5,0.64732,-1.296
165.5,0.60582,-1.4621
166.5,0.59491,-1.4538
167.5,0.53607,-1.3716
168.5,0.55917,-1.3822
169.5,0.56306,-1.4628
170.5,0.53312,-1.4988
171.5,0.49311,-1.4824
172.5,0.47967,-1.442
173.5,0.5456,-1.5408
174.5,0.61852,-1.6161
175.5,0.58219,-1.5345
176.5,0.56661,-1.4554
177.5,0.72448,-1.2712
178.5,0.74889,-1.3606
179.5,0.77349,-1.5539
180.5,0.78597,-1.6408
181.5,0.75136,-1.602
182.5,0.61849,-1.8169
183.5,0.73654,-1.5772
184.5,0.70997,-1.6278
185.5,0.71275,-1.7259
186.5,0.71789,-1.7593
187.5,0.74619,-1.9909
188.5,0.73365,-1.9852
189.5,0.73935,-2.1701
190.5,0.69374,-2.0214
191.5,0.70626,-1.937
192.5,0.65488,-1.9306
193.5,0.65713,-1.9268
194.5,0.65043,-1.7246
195.5,0.54019,-1.6608
196.5,0.60209,-1.4634
197.5,0.60052,-1.5614
198.5,0.55843,-1.6215
199.5,0.57396,-1.4857
200.5,0.56852,-1.614
201.5,0.53953,-1.56
202.5,0.60343,-1.412
203.5,0.64533,-1.8682
204.5,0.7955,-2.2144
205.5,0.75367,-2.3914
206.5,0.65673,-2.5178
207.5,0.59504,-2.689
208.5,0.48463,-2.4399
209.5,0.46327,-2.0075
210.5,0.51907,-2.0107
211.5,0.51787,-1.838
212.5,0.57834,-2.0004
213.5,0.53086,-2.2359
214.5,0.33826,-1.9227
215.5,0.37952,-1.4449
216.5,0.28721,-1.2803
217.5,0.38834,-1.178
218.5,0.37111,-1.4135
219.5,0.41212,-1.3667
220.5,0.48487,-1.3358
221.5,0.57132,-1.2808
222.5,0.54643,-1.0904
223.5,0.49971,-1.1008
224.5,0.43821,-1.1915
225.5,0.30762,-1.2271
226.5,0.1939,-1.6877
227.5,0.19396,-1.7114
228.5,0.22974,-1.5947
229.5,0.16512,-1.7283
230.5,0.16672,-1.5413
231.5,0.18426,-1.3819
232.5,0.088454,-1.607
233.5,0.12566,-1.4982
234.5,0.24272,-1.3729
235.5,0.23077,-1.6288
236.5,0.24492,-1.3837
237.5,0.26686,-1.2641
238.5,0.28208,-1.4259
239.5,0.31009,-1.3955
240.5,0.38767,-1.7257
241.5,0.42785,-1.659
242.5,0.56966,-1.6444
243.5,0.55517,-1.8767
244.5,0.50477,-2.0577
245.5,0.4991,-2.0306
246.5,0.39758,-2.1675
247.5,0.386,-2.131
248.5,0.43932,-2.0299
249.5,0.4241,-2.0311
250.5,0.41834,-2.1595
251.5,0.43237,-2.2144
252.5,0.3967,-2.2435
253.5,0.33031,-2.0989
254.5,0.26288,-2.0615
255.5,0.32183,-2.1302
256.5,0.35106,-2.2768
257.5,0.39806,-2.0324
258.5,0.40542,-1.9672
259.5,0.37189,-1.9881
260.5,0.38845,-2.1634
261.5,0.40386,-2.1162
262.5,0.37628,-2.0864
263.5,0.37606,-2.1044
264.5,0.3312,-2.0529
265.5,0.34503,-1.7477
266.5,0.3829,-1.5119
267.5,0.32035,-1.3521
268.5,0.33766,-1.1616
269.5,0.344,-1.2041
270.5,0.3505,-0.99256
271.5,0.32885,-1.1009
272.5,0.35657,-1.2298
273.5,0.48943,-1.0921
274.5,0.58877,-1.0722
275.5,0.74834,-1.0821
276.5,0.65026,-1.094
277.5,0.63576,-0.9601
278.5,0.48749,-0.83163
279.5,0.44662,-1.1195
280.5,0.43999,-1.149
281.5,0.45578,-1.2656
282.5,0.67046,-1.2191
283.5,0.73068,-1.2555
284.5,0.64836,-1.2741
285.5,0.52132,-1.342
286.5,0.50564,-1.2711
287.5,0.46393,-1.2883
288.5,0.47922,-1.1615
289.5,0.49772,-1.1921
290.5,0.62597,-1.2886
291.5,0.54747,-1.3371
292.5,0.54676,-1.1365
293.5,0.48142,-1.2183
294.5,0.48909,-1.2218
295.5,0.50817,-1.3263
296.5,0.54069,-1.5345
297.5,0.4306,-1.6306
298.5,0.413,-1.7007
299.5,0.42171,-1.8601
300.5,0.53854,-2.0149
301.5,0.62756,-2.0239
302.5,0.52942,-2.057
303.5,0.40638,-1.9666
304.5,0.44012,-1.9361
305.5,0.44101,-1.9153
306.5,0.41952,-1.8139
307.5,0.36705,-1.983
308.5,0.309,-1.8634
309.5,0.3933,-1.6604
310.5,0.4169,-1.5163
311.5,0.4006,-1.4087
312.5,0.40132,-1.4068
313.5,0.47322,-1.2613
314.5,0.42321,-1.1376
315.5,0.42522,-0.96031
316.5,0.3955,-0.99463
317.5,0.39981,-1.52
318.5,0.41264,-1.645
319.5,0.43609,-1.8938
320.5,0.43074,-1.5395
321.5,0.53735,-1.2996
322.5,0.52732,-1.1368
323.5,0.51174,-1.0594
324.5,0.35569,-0.80906
325.5,0.41003,-0.68226
326.5,0.34006,-0.54662
327.5,0.32099,-0.35742
328.5,0.34002,-0.29509
329.5,0.25774,-0.47005
330.5,0.20071,-0.72497
331.5,0.18566,-1.0659
332.5,0.1853,-1.1644
333.5,0.18173,-1.2355
334.5,0.14569,-1.2681
335.5,0.16,-1.264
336.5,0.11944,-1.3684
337.5,0.097396,-1.3963
338.5,0.098663,-1.439
339.5,0.087825,-1.5272
340.5,0.095992,-1.5339
341.5,0.12203,-1.6583
342.5,0.12796,-1.6372
343.5,0.16909,-1.5498
344.5,0.17201,-1.3564
345.5,0.30574,-1.3664
346.5,0.32976,-1.5107
347.5,0.31496,-1.4205
348.5,0.36405,-1.4932
349.5,0.39814,-1.5175
350.5,0.40815,-1.6572
351.5,0.35391,-1.6301
352.5,0.39674,-1.5649
353.5,0.44871,-1.53
354.5,0.44841,-1.548
355.5,0.46265,-1.5751
356.5,0.48208,-1.4621
357.5,0.73616,-1.3301
358.5,0.69518,-1.2215
359.5,0.75508,-1.1637
360.5,0.58831,-1.4915
361.5,0.60079,-1.7458
362.5,0.55275,-1.7072
363.5,0.55807,-1.7994
364.5,0.60402,-1.5999
365.5,0.6713,-1.4416
366.5,0.61805,-1.4361
367.5,0.62351,-1.3816
368.5,0.56799,-1.3895
369.5,0.57276,-1.4349
370.5,0.5452,-1.4688
371.5,0.5644,-1.4791
372.5,0.55315,-1.5458
373.5,0.53559,-1.5848
374.5,0.59448,-1.6034
375.5,0.64251,-1.7047
376.5,0.65756,-1.7634
377.5,0.69184,-1.6705
378.5,0.65216,-1.7492
379.5,0.67472,-1.7857
380.5,0.74724,-1.8689
381.5,0.77625,-1.8775
382.5,0.81948,-2.0373
383.5,0.82008,-1.9629
384.5,0.82172,-1.9226
385.5,0.71617,-1.844
386.5,0.58436,-1.8593
387.5,0.5178,-1.7248
388.5,0.58534,-1.6692
389.5,0.54092,-1.7266
390.5,0.54912,-1.7771
391.5,0.63529,-1.9683
392.5,0.49208,-1.8132
393.5,0.52361,-1.7866
394.5,0.73242,-1.8745
395.5,0.8605,-1.93
396.5,0.92866,-1.7673
397.5,1.179,-1.8106
398.5,1.0354,-1.7897
399.5,0.89594,-1.9162
400.5,0.8761,-1.8261
401.5,1.0239,-1.605
402.5,0.98473,-1.6322
403.5,0.95406,-1.5976
404.5,0.95749,-1.5354
405.5,1.0511,-1.6329
406.5,1.0968,-1.4192
407.5,1.1171,-1.4864
408.5,1.0542,-1.4376
409.5,0.99968,-1.4849
410.5,1.0285,-1.5017
411.5,1.0683,-1.4996
412.5,0.9997,-1.4988
413.5,0.88954,-1.5583
414.5,0.87214,-1.5615
415.5,1.0941,-1.4804
416.5,1.1651,-1.438
417.5,0.98219,-1.696
418.5,0.87409,-1.6565
419.5,1.0522,-1.6336
420.5,1.1281,-1.8116
421.5,1.0147,-2.018
422.5,1.0551,-1.9365
423.5,1.2044,-1.7103
424.5,1.2314,-1.8066
425.5,1.1501,-1.8373
426.5,1.1275,-1.5621
427.5,1.3328,-1.5277
428.5,1.2273,-1.5769
429.5,1.1909,-1.5724
430.5,1.1528,-1.6405
431.5,0.97884,-1.7127
432.5,0.99983,-1.719
433.5,0.77218,-1.6664
434.5,0.98903,-1.7307
435.5,1.0878,-1.7695
436.5,1.0206,-1.78
437.5,0.84763,-1.7214
438.5,0.96288,-1.6333
439.5,0.98892,-1.598
440.5,0.89172,-1.5293
441.5,0.76865,-1.3995
442.5,0.7695,-1.3261
443.5,0.94264,-1.4876
444.5,1.0336,-1.4619
445.5,0.94289,-1.4634
446.5,0.90754,-1.4156
447.5,1.0335,-1.4545
448.5,0.94387,-1.5453
449.5,0.99331,-1.4421
450.5,0.99442,-1.593
451.5,1.0735,-1.4927
452.5,1.0019,-1.4367
453.5,0.83929,-1.5869
454.5,0.91783,-1.7206
455.5,0.89462,-1.7868
456.5,0.81348,-1.5797
457.5,0.72667,-1.5384
458.5,0.82124,-1.5406
459.5,0.87084,-1.5043
460.5,0.7349,-1.3947
461.5,0.80594,-1.5509
462.5,0.67176,-1.4053
463.5,0.87853,-1.3781
464.5,0.81559,-1.5269
465.5,0.78752,-1.795
466.5,0.72913,-1.806
467.5,0.77601,-1.7978
468.5,0.84825,-1.7289
469.5,0.81059,-1.725
470.5,0.84775,-1.8141
471.5,0.76342,-1.7615
472.5,0.67605,-1.6107
473.5,0.64619,-1.6981
474.5,0.67887,-1.7805
475.5,0.65962,-1.464
476.5,0.69586,-1.2442
477.5,0.77102,-1.1378
478.5,0.81319,-1.0981
479.5,0.70774,-1.2055
480.5,0.72177,-1.1682
481.5,0.70539,-1.1555
482.5,0.69647,-1.1436
483.5,0.64599,-1.3571
484.5,0.47381,-1.6863
485.5,0.52094,-1.6599
486.5,0.57678,-1.7403
487.5,0.58924,-1.6452
488.5,0.73007,-1.6569
489.5,0.72255,-1.6493
490.5,0.69341,-1.6006
491.5,0.65475,-1.6666
492.5,0.63727,-1.7594
493.5,0.61663,-1.7733
494.5,0.61347,-1.5649
495.5,0.73053,-1.4944
496.5,0.83169,-1.3558
497.5,0.81376,-1.0855
498.5,0.69884,-1.3615
499.5,0.6758,-1.5497
500.5,0.66181,-1.5517
501.5,0.93318,-1.6659
502.5,0.8537,-1.5637
503.5,0.82348,-1.6302
504.5,0.71644,-1.6849
505.5,0.69379,-1.6698
506.5,0.62499,-1.8544
507.5,0.595,-1.8314
508.5,0.63841,-1.805
509.5,0.63739,-1.5725
510.5,0.55695,-1.5109
511.5,0.56271,-1.5656
512.5,0.61161,-1.4171
513.5,0.6711,-1.3884
514.5,0.58291,-1.3239
515.5,0.57944,-1.4433
516.5,0.6311,-1.3635
517.5,0.4715,-1.338
518.5,0.75215,-1.2575
519.5,0.67008,-1.313
520.5,0.70593,-1.5562
521.5,0.74668,-1.6137
522.5,0.78625,-1.6247
523.5,0.90934,-1.6274
524.5,0.82709,-1.5881
525.5,0.75862,-1.5832
526.5,0.82793,-1.6166
527.5,0.78243,-1.6335
528.5,0.75411,-1.6587
529.5,0.79711,-1.6315
530.5,0.74319,-1.6177
531.5,0.75194,-1.7085
532.5,0.69999,-1.6084
533.5,0.7493,-1.5904
534.5,0.66291,-1.8758
535.5,0.65819,-2.0402
536.5,0.44693,-1.9872
537.5,0.66269,-1.5394
538.5,0.67477,-1.8711
539.5,0.90487,-1.9273
540.5,1.0118,-1.8081
541.5,0.91629,-1.9098
542.5,0.76675,-1.76
543.5,0.81991,-1.843
544.5,0.8331,-1.9224
545.5,0.89306,-1.8931
546.5,0.78322,-1.9871
547.5,0.8394,-2.0332
548.5,0.9623,-2.0586
549.5,0.87925,-2.0446
550.5,0.88373,-2.1579
551.5,0.88152,-2.1802
552.5,0.78501,-2.2665
553.5,0.6961,-2.2288
554.5,0.70126,-2.0517
555.5,0.79549,-2.005
556.5,0.84589,-1.7931
557.5,0.86802,-1.8063
558.5,0.87445,-1.8581
559.5,0.81112,-1.814
560.5,0.81725,-1.7973
561.5,0.77186,-1.7848
562.5,0.81767,-1.7998
563.5,0.7878,-1.7683
564.5,0.74194,-1.7489
565.5,0.78975,-1.6277
566.5,0.82806,-1.6528
567.5,1.0026,-1.6344
568.5,0.95079,-1.6111
569.5,0.97136,-1.6248
570.5,0.95381,-1.5491
571.5,1.0471,-1.5651
572.5,1.111,-1.3767
573.5,1.1092,-1.2972
574.5,1.0202,-1.3606
575.5,0.95062,-1.5336
576.5,0.89549,-1.4654
577.5,0.90593,-1.4981
578.5,1.0174,-1.4865
579.5,1.1405,-1.4362
580.5,0.99877,-1.4155
581.5,0.98503,-1.5674
582.5,0.93129,-1.5569
583.5,0.90255,-1.6743
584.5,1.0467,-1.5483
585.5,1.0838,-1.7061
586.5,1.1314,-1.7023
587.5,1.1664,-1.7477
588.5,1.071,-1.6681
589.5,1.1049,-1.6663
590.5,1.1746,-1.7391
591.5,1.0768,-1.7957
592.5,1.0595,-1.849
593.5,1.1094,-1.8424
594.5,1.0703,-1.6563
595.5,1.0205,-1.6055
596.5,1.1271,-1.6138
597.5,1.012,-1.5425
598.5,0.94644,-1.834
599.5,0.84042,-2.0217
600.5,0.85291,-1.8559
601.5,0.87324,-1.8069
602.5,0.85245,-1.8373
603.5,0.75174,-1.8545
604.5,0.74311,-1.7604
605.5,0.75622,-1.6567
606.5,0.71827,-1.8101
607.5,0.73128,-1.6289
608.5,0.8396,-1.5627
609.5,0.89909,-1.668
610.5,0.80531,-1.7035
611.5,0.79473,-1.6006
612.5,0.7257,-1.6468
613.5,0.72195,-1.8166
614.5,0.72776,-1.8195
615.5,0.75266,-1.9011
616.5,0.95016,-1.9262
617.5,0.89934,-2.0401
618.5,0.87028,-2.0748
619.5,0.98842,-2.1667
620.5,0.96851,-2.0772
621.5,0.91389,-2.0354
622.5,0.83311,-1.9119
623.5,0.80896,-1.9805
624.5,0.84579,-2.0827
625.5,0.89567,-2.0419
626.5,0.83134,-2.0232
627.5,0.84533,-1.9923
628.5,0.82986,-1.8423
629.5,0.79591,-1.5565
630.5,0.92065,-1.7373
631.5,0.97876,-1.938
632.5,1.0082,-2.0226
633.5,0.95178,-2.0097
634.5,0.89152,-2.0924
635.5,0.8334,-2.2395
636.5,0.93251,-2.4024
637.5,0.93694,-2.3779
638.5,0.81635,-2.3806
639.5,0.82361,-2.2561
640.5,0.89036,-2.301
641.5,0.82025,-2.3117
642.5,0.81537,-2.1856
643.5,0.73919,-2.3664
644.5,0.50983,-2.5662
645.5,0.54412,-2.3875
646.5,0.56791,-2.1479
647.5,0.53593,-2.1444
648.5,0.52727,-1.9872
649.5,0.57233,-2.0455
650.5,0.46296,-1.9814
651.5,0.3971,-1.8014
652.5,0.36933,-1.6788
653.5,0.31683,-1.8296
654.5,0.23547,-2.3054
655.5,0.25087,-2.5499
656.5,0.30047,-2.08
657.5,0.36887,-2.0816
658.5,0.32488,-1.9952
659.5,0.31351,-2.1753
660.5,0.45075,-2.3242
661.5,0.5308,-2.3132
662.5,0.47201,-2.2618
663.5,0.35245,-2.2304
664.5,0.28078,-1.9239
665.5,0.32106,-1.7091
666.5,0.30552,-1.6506
667.5,0.3316,-1.4932
668.5,0.36002,-1.5947
669.5,0.41698,-1.5386
670.5,0.41031,-1.6159
671.5,0.53089,-1.4895
672.5,0.50176,-1.4255
673.5,0.43387,-1.4741
674.5,0.49341,-1.4709
675.5,0.50119,-1.3869
676.5,0.50465,-1.4763
677.5,0.51858,-1.5503
678.5,0.49376,-1.4514
679.5,0.47795,-1.4694
680.5,0.68263,-1.2941
681.5,0.8733,-1.2017
682.5,0.89599,-1.2263
683.5,0.86041,-1.227
684.5,1.0326,-1.1483
685.5,0.84909,-1.4042
686.5,0.88408,-1.5153
687.5,0.82958,-1.4971
688.5,0.86481,-1.4111
689.5,0.92083,-1.5592
690.5,1.0231,-1.3143
691.5,0.88765,-1.322
692.5,0.75803,-1.5305
693.5,0.73545,-1.6433
694.5,0.6426,-1.7143
695.5,0.7033,-1.6265
696.5,0.70871,-1.7298
697.5,0.69033,-1.7896
698.5,0.69063,-1.7761
699.5,0.76639,-1.7534
700.5,0.67483,-1.7577
701.5,0.67638,-1.8376
702.5,0.92139,-1.8406
703.5,0.96059,-1.8347
704.5,0.9737,-1.661
705.5,0.89246,-1.7442
706.5,0.68144,-1.6692
707.5,0.74588,-1.4164
708.5,0.73428,-1.6499
709.5,0.71057,-1.2987
710.5,0.75116,-1.0018
711.5,0.82001,-0.78617
712.5,0.81862,-0.82488
713.5,0.78698,-0.82657
714.5,0.7594,-0.8318
715.5,0.71138,-0.94885
716.5,0.61954,-1.0709
717.5,0.5629,-1.0923
718.5,0.45723,-1.1166
719.5,0.407,-1.4077
720.5,0.51603,-1.4401
721.5,0.70325,-1.0385
722.5,0.84864,-0.89041
723.5,0.86342,-0.86724
724.5,0.83612,-1.0114
725.5,0.55285,-1.2316
726.5,0.67519,-1.5799
727.5,0.82315,-1.7239
728.5,0.79194,-1.6208
729.5,0.82483,-1.7954
730.5,0.6563,-1.8947
731.5,0.62562,-1.6951
732.5,0.58318,-1.7938
733.5,0.60952,-1.5954
734.5,0.54901,-1.4611
735.5,0.55099,-1.3963
736.5,0.50923,-1.2746
737.5,0.46502,-1.3506
738.5,0.4152,-1.4635
739.5,0.5075,-1.7412
740.5,0.49282,-1.8242
741.5,0.68233,-1.6056
742.5,0.76796,-2.0012
743.5,0.71994,-2.4945
744.5,0.70906,-2.2556
745.5,0.926,-1.8153
746.5,0.88368,-1.7793
747.5,0.92881,-1.7984
748.5,0.88948,-1.981
749.5,0.97665,-1.9644
750.5,0.89737,-2.0964
751.5,0.86128,-2.0738
752.5,0.76377,-2.0137
753.5,0.94443,-1.9593
754.5,0.76579,-1.8997
755.5,0.8374,-1.6114
756.5,0.83986,-1.7413
757.5,0.8545,-2.1035
758.5,0.81614,-2.2167
759.5,0.78481,-2.2156
760.5,0.6428,-1.9168
761.5,0.63095,-2.2093
762.5,0.76641,-1.9446
763.5,0.79195,-1.9075
764.5,0.60691,-1.6533
765.5,0.72034,-1.8854
766.5,0.83077,-1.7528
767.5,0.82701,-1.7389
768.5,0.7459,-1.7528
769.5,0.8929,-1.5313
770.5,0.78682,-1.4104
771.5,0.73229,-1.5138
772.5,0.8617,-1.3095
773.5,0.98671,-1.4496
774.5,1.0198,-1.7201
775.5,1.0924,-1.7807
776.5,1.1537,-1.7707
777.5,1.2245,-1.7551
778.5,1.042,-1.6561
779.5,1.0064,-1.4454
780.5,0.94435,-1.427
781.5,0.96093,-1.3126
782.5,0.89557,-1.2716
783.5,0.80115,-1.2886
784.5,0.80126,-1.2355
785.5,0.79535,-1.1538
786.5,0.80327,-1.2218
787.5,0.81,-1.242
788.5,0.87449,-1.3058
789.5,0.79038,-1.5127
790.5,0.7957,-1.3775
791.5,0.78505,-1.2762
792.5,0.80711,-1.1672
793.5,0.83052,-1.105
794.5,0.84528,-1.0837
795.5,0.88356,-1.0811
796.5,0.84425,-1.1846
797.5,0.77296,-1.2306
798.5,0.68975,-1.1947
799.5,0.77691,-1.1576
800.5,0.84756,-1.153
801.5,0.75834,-1.28
802.5,0.74513,-1.2808
803.5,0.85997,-1.2124
804.5,0.83704,-1.0944
805.5,0.79317,-1.0976
806.5,0.73873,-1.0227
807.5,0.73676,-0.97566
808.5,0.70394,-1.2401
809.5,0.88425,-1.3523
810.5,0.90777,-1.2287
811.5,0.95489,-1.1676
812.5,0.73522,-1.2155
813.5,0.69915,-1.4918
814.5,0.75372,-1.4689
815.5,0.77654,-1.5866
816.5,0.78318,-1.4385
817.5,0.90086,-1.1678
818.5,0.89963,-0.9353
819.5,0.88802,-1.0554
820.5,0.85615,-1.2892
821.5,0.69047,-1.5233
822.5,0.71005,-1.7626
823.5,0.69324,-1.8189
824.5,0.67392,-1.8537
825.5,0.58029,-1.8276
826.5,0.48439,-1.6888
827.5,0.48293,-1.7025
828.5,0.42731,-1.9987
829.5,0.4463,-2.0579
830.5,0.63556,-2.3184
831.5,0.54675,-2.1572
832.5,0.41668,-1.8922
833.5,0.39091,-1.745
834.5,0.38219,-1.8436
835.5,0.37023,-1.6918
836.5,0.29001,-1.8482
837.5,0.37677,-1.8853
838.5,0.42353,-1.6903
839.5,0.62023,-1.4317
840.5,0.64942,-1.4278
841.5,0.71871,-1.4056
842.5,0.79938,-1.3679
843.5,0.72985,-1.3215
844.5,0.71954,-1.2405
845.5,0.63035,-1.238
846.5,0.56384,-1.2778
847.5,0.51603,-1.219
848.5,0.49117,-1.2256
849.5,0.44669,-1.263
850.5,0.42776,-1.4822
851.5,0.4254,-1.395
852.5,0.43914,-1.4639
853.5,0.39577,-1.4432
854.5,0.3474,-1.064
855.5,0.35625,-0.99049
856.5,0.46278,-1.2392
857.5,0.63318,-1.7634
858.5,0.61476,-1.7475
859.5,0.54211,-1.3743
860.5,0.54968,-1.375
861.5,0.74281,-1.4519
862.5,0.69615,-1.3854
863.5,0.63726,-1.2198
864.5,0.69235,-1.1237
865.5,0.76843,-1.0599
866.5,0.77504,-1.2245
867.5,0.80067,-1.5123
868.5,0.87065,-1.3459
869.5,0.71888,-1.479
870.5,0.74615,-1.5969
871.5,0.80692,-1.5559
872.5,0.81274,-1.2725
873.5,0.78062,-1.1762
874.5,0.72619,-1.2136
875.5,0.68175,-1.3084
876.5,0.68859,-1.3157
877.5,0.69882,-1.1747
878.5,0.86507,-1.2902
879.5,0.7833,-1.2307
880.5,0.76603,-1.1663
881.5,0.72267,-1.0833
882.5,0.70408,-0.99284
883.5,0.61523,-0.86697
884.5,0.48264,-1.0066
885.5,0.47919,-0.99949
886.5,0.55742,-0.93746
887.5,0.50237,-1.1736
888.5,0.40819,-1.5465
889.5,0.45991,-1.4718
890.5,0.57139,-1.45
891.5,0.57107,-1.4821
892.5,0.5504,-1.4426
893.5,0.57589,-1.4197
894.5,0.59795,-1.549
895.5,0.61847,-1.2973
896.5,0.6207,-1.2586
897.5,0.58455,-1.279
898.5,0.46071,-1.1889
899.5,0.44632,-1.1542
900.5,0.41002,-1.0108
901.5,0.36945,-0.89423
902.5,0.36298,-0.87162
903.5,0.50653,-1.0898
904.5,0.60356,-1.0432
905.5,0.66684,-0.98743
906.5,0.83882,-1.0114
907.5,0.89502,-1.0064
908.5,0.92369,-1.0006
909.5,0.99883,-0.98661
910.5,1.0011,-0.96524
911.5,0.85163,-1.0775
912.5,0.80314,-1.2295
913.5,0.7701,-1.2458
914.5,0.78845,-1.3804
915.5,0.76321,-1.5549
916.5,0.7713,-1.5016
917.5,0.71,-1.597
918.5,0.67123,-1.5162
919.5,0.72394,-1.2739
920.5,0.51696,-1.318
921.5,0.54982,-2.3495
922.5,0.6689,-2.1569
923.5,0.7456,-1.9975
924.5,1.1571,-2.1182
925.5,0.99802,-2.0414
926.5,0.76527,-2.0818
927.5,0.81971,-1.822
928.5,0.87598,-2.0693
929.5,0.62716,-1.868
930.5,0.73076,-1.8235
931.5,0.88262,-1.5901
932.5,0.85196,-1.7982
933.5,0.82918,-2.0664
934.5,0.74082,-1.8135
935.5,0.74476,-1.9511
936.5,0.69007,-2.0122
937.5,0.62233,-2.1124
938.5,0.81064,-1.8693
939.5,0.79555,-1.8202
